,date,time,hand,Name,Ante/Bet,Winnings,Profit
0,2020-06-18,22:01:46.629792,28,Tardie,265,660,395
7,2020-06-18,22:01:46.629792,28,JohnAlba,310,425,115
3,2020-06-18,22:01:46.629792,28,Mercer,255,245,-10
6,2020-06-18,22:01:46.629792,28,Mr.Pink,290,265,-25
1,2020-06-18,22:01:46.629792,28,Jeff,55,0,-55
5,2020-06-18,22:01:46.629792,28,Grout,370,315,-55
4,2020-06-18,22:01:46.629792,28,Judogi,300,170,-130
2,2020-06-18,22:01:46.629792,28,Clyde,265,75,-190
